date,amount,description,category,type,payment_method,installments,monthly_payment
2023-06-19,5.53,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-06-27,14.67,Quick lunch menu,Food,expense,debit_card,0,0.0
2023-06-11,1.0,Metro card reload,Transportation,expense,credit_card,2,0.5
2024-03-01,2912.49,Corporate reimbursement,Income,income,credit_card,12,242.71
2023-11-26,22.9,Academic seminar,Education,expense,credit_card,18,1.27
2023-02-27,111.02,Nike sneakers,Shopping,expense,debit_card,0,0.0
2023-02-03,1.0,Class materials,Education,expense,credit_card,12,0.08
2024-12-26,1.0,Vitamin supplements,Health,expense,debit_card,0,0.0
2024-12-09,1.0,Disney Plus subscription,Entertainment,expense,debit_card,0,0.0
2024-06-23,20.72,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2023-11-16,150.62,Target shopping,Shopping,expense,credit_card,24,6.28
2023-01-21,4.2,Dominos pizza,Food,expense,debit_card,0,0.0
2023-06-06,32.29,Juan Valdez coffee,Food,expense,credit_card,12,2.69
2023-08-29,1.0,Monthly salary,Income,income,debit_card,0,0.0
2023-04-23,55.97,Physiotherapy session,Health,expense,credit_card,36,1.55
2024-08-10,1.0,H&M hoodie,Shopping,expense,debit_card,0,0.0
2023-12-23,1.0,Gas bill,Utilities,expense,debit_card,0,0.0
2023-05-28,1.0,Car wash service,Transportation,expense,credit_card,24,0.04
2024-02-17,55.52,Disney Plus subscription,Entertainment,expense,credit_card,24,2.31
2024-12-21,31.26,KFC bucket,Food,expense,debit_card,0,0.0
2024-08-01,72.7,Home internet service,Utilities,expense,credit_card,12,6.06
2023-07-21,190.72,Engineering textbook,Education,expense,credit_card,24,7.95
2023-01-24,54.67,Tostao coffee,Food,expense,debit_card,0,0.0
2023-11-29,18.93,McDonalds combo,Food,expense,debit_card,0,0.0
2023-12-08,5.33,Uber airport trip,Transportation,expense,credit_card,9,0.59
2023-02-28,5957.62,Severance payment,Income,income,debit_card,0,0.0
2024-12-04,3.43,Uber airport trip,Transportation,expense,credit_card,36,0.1
2024-04-19,18.94,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2024-01-21,158.78,Fiber internet service,Utilities,expense,debit_card,0,0.0
2023-05-29,201.99,H&M hoodie,Shopping,expense,debit_card,0,0.0
2024-01-24,1.0,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2024-03-17,102.07,Medical consultation,Health,expense,debit_card,0,0.0
2023-02-25,1.0,H&M hoodie,Shopping,expense,cash,0,0.0
2023-10-21,60.06,Home internet service,Utilities,expense,debit_card,0,0.0
2023-10-28,5.87,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-06-09,1.0,BestBuy electronics,Shopping,expense,credit_card,2,0.5
2024-02-10,39.07,Aldi grocery,Food,expense,debit_card,0,0.0
2024-08-19,1.0,Engineering textbook,Education,expense,credit_card,2,0.5
2023-07-13,1.0,DollarStore purchase,Shopping,expense,debit_card,0,0.0
2024-08-18,63.62,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-01-10,29.2,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-10-06,1.0,Lift ride,Transportation,expense,debit_card,0,0.0
2024-12-13,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2024-02-04,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2023-04-04,48.83,Dentist appointment,Health,expense,debit_card,0,0.0
2024-04-29,15.25,Drugstore purchase,Health,expense,debit_card,0,0.0
2024-12-06,1.0,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-10-30,109.35,Walmart groceries,Shopping,expense,credit_card,1,109.35
2024-06-24,1.0,Toll payment,Transportation,expense,credit_card,36,0.03
2023-06-15,28.5,Netflix subscription,Entertainment,expense,debit_card,0,0.0
2024-10-24,1.0,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2023-07-30,33.08,Gym membership,Health,expense,cash,0,0.0
2023-02-04,1.0,Fiber internet service,Utilities,expense,debit_card,0,0.0
2024-12-14,1.0,Corporate reimbursement,Income,income,debit_card,0,0.0
2024-05-11,4762.44,Upwork payment,Income,income,credit_card,36,132.29
2023-03-20,31.29,KFC bucket,Food,expense,debit_card,0,0.0
2023-11-25,9.69,Chicken takeout,Food,expense,debit_card,0,0.0
2023-07-28,125.45,Bodytech monthly fee,Health,expense,credit_card,1,125.45
2023-04-23,1.0,Fresh market fruits,Food,expense,credit_card,12,0.08
2023-11-25,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2023-06-01,3974.3,Tax refund,Income,income,credit_card,9,441.59
2023-12-26,1.0,Upwork payment,Income,income,debit_card,0,0.0
2024-09-25,22.93,Decathlon gear,Shopping,expense,credit_card,2,11.46
2023-03-11,6631.32,Monthly salary,Income,income,debit_card,0,0.0
2024-12-01,1.0,Home internet service,Utilities,expense,credit_card,36,0.03
2024-08-25,15.08,Quick lunch menu,Food,expense,debit_card,0,0.0
2023-10-20,52.38,Pharmacy medicine,Health,expense,credit_card,18,2.91
2023-11-12,1.0,Zara pants,Shopping,expense,debit_card,0,0.0
2024-07-13,21.55,Tostao coffee,Food,expense,debit_card,0,0.0
2024-02-29,1.0,Zara pants,Shopping,expense,debit_card,0,0.0
2024-10-04,198.32,Zara pants,Shopping,expense,debit_card,0,0.0
2023-01-05,151.15,Amazon package,Shopping,expense,cash,0,0.0
2023-09-24,1.0,Payroll deposit,Income,income,credit_card,12,0.08
2023-03-28,4728.84,Payroll deposit,Income,income,debit_card,0,0.0
2024-12-11,30.25,Concert ticket,Entertainment,expense,credit_card,2,15.12
2023-10-20,11.71,Rappi delivery,Food,expense,credit_card,3,3.9
2024-09-22,46.64,Quick lunch menu,Food,expense,debit_card,0,0.0
2024-09-21,1.0,Taxi city center,Transportation,expense,credit_card,24,0.04
2024-02-13,1.0,Water bill,Utilities,expense,credit_card,6,0.17
2024-11-01,218.65,Amazon package,Shopping,expense,cash,0,0.0
2024-10-13,1.0,Duolingo Plus subscription,Education,expense,debit_card,0,0.0
2023-04-03,1.53,Car wash service,Transportation,expense,credit_card,24,0.06
2024-09-28,29.63,Office lunch,Food,expense,cash,0,0.0
2023-04-16,1.0,Tostao coffee,Food,expense,cash,0,0.0
2024-06-29,333.03,Walmart groceries,Shopping,expense,debit_card,0,0.0
2023-02-02,17.37,Medical consultation,Health,expense,credit_card,36,0.48
2024-04-21,1.0,Course on Udemy,Education,expense,debit_card,0,0.0
2023-10-01,1.0,SmartFit membership,Health,expense,debit_card,0,0.0
2024-03-09,1.0,Target shopping,Shopping,expense,credit_card,24,0.04
2023-01-03,151.54,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-11-05,68.14,Rappi delivery,Food,expense,debit_card,0,0.0
2023-12-08,112.37,Lab tests,Health,expense,debit_card,0,0.0
2023-09-29,1.0,Disney Plus subscription,Entertainment,expense,credit_card,9,0.11
2024-02-16,5000.87,Marketplace item sale,Income,income,credit_card,24,208.37
2024-03-21,1.0,Fresh market fruits,Food,expense,credit_card,12,0.08
2024-01-27,65.07,KFC bucket,Food,expense,debit_card,0,0.0
2023-06-08,1.0,UberEats order,Food,expense,cash,0,0.0
2024-05-07,30.47,Vehicle inspection fee,Transportation,expense,cash,0,0.0
2023-02-12,314.89,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2024-04-11,1.0,Marketplace item sale,Income,income,credit_card,24,0.04
2023-10-10,72.96,Pharmacy medicine,Health,expense,credit_card,6,12.16
2024-07-11,341.25,Engineering textbook,Education,expense,credit_card,24,14.22
2024-10-02,45.14,Rappi delivery,Food,expense,debit_card,0,0.0
2024-12-27,19.95,Chicken takeout,Food,expense,debit_card,0,0.0
2024-08-10,46.51,Google Play purchase,Entertainment,expense,cash,0,0.0
2024-08-13,18.89,Burger King deal,Food,expense,credit_card,36,0.52
2024-02-05,23.35,McDonalds combo,Food,expense,debit_card,0,0.0
2024-02-25,1.0,Upwork payment,Income,income,credit_card,36,0.03
2024-08-23,3.15,McDonalds combo,Food,expense,credit_card,1,3.15
2024-01-09,54.03,Starbucks latte,Food,expense,debit_card,0,0.0
2024-09-14,6.5,Gas station refill,Transportation,expense,credit_card,12,0.54
2024-09-25,6.46,McDonalds combo,Food,expense,cash,0,0.0
2024-02-02,1.0,Motorbike maintenance,Transportation,expense,cash,0,0.0
2023-06-09,1.0,Electricity bill,Utilities,expense,debit_card,0,0.0
2024-02-07,48.01,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2023-11-06,278.27,Marketplace item sale,Income,income,credit_card,9,30.92
2023-01-15,40.24,KFC bucket,Food,expense,debit_card,0,0.0
2024-04-27,96.46,Corporate reimbursement,Income,income,credit_card,2,48.23
2023-09-04,5059.31,Severance payment,Income,income,debit_card,0,0.0
2024-05-11,59.51,Local bakery breakfast,Food,expense,debit_card,0,0.0
2023-03-14,82.36,Walmart groceries,Shopping,expense,debit_card,0,0.0
2023-11-21,30.01,Quick lunch menu,Food,expense,debit_card,0,0.0
2024-10-13,1.0,Upwork payment,Income,income,credit_card,6,0.17
2023-03-06,6334.47,Payroll deposit,Income,income,debit_card,0,0.0
2024-09-03,213.06,Water bill,Utilities,expense,credit_card,12,17.75
2023-06-05,17.71,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-08-12,1433.53,Marketplace item sale,Income,income,debit_card,0,0.0
2023-06-02,1.0,Payroll deposit,Income,income,credit_card,9,0.11
2023-11-05,1.0,UberEats order,Food,expense,debit_card,0,0.0
2023-06-03,128.57,Course on Udemy,Education,expense,debit_card,0,0.0
2024-03-02,20.52,Engineering textbook,Education,expense,debit_card,0,0.0
2024-02-03,1.0,Decathlon gear,Shopping,expense,credit_card,12,0.08
2024-01-15,71.38,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-01-18,1.0,Rappi delivery,Food,expense,credit_card,18,0.06
2023-09-23,8.04,El Corral burger,Food,expense,debit_card,0,0.0
2023-10-16,44.37,El Corral burger,Food,expense,debit_card,0,0.0
2024-04-06,39.79,Drugstore purchase,Health,expense,credit_card,18,2.21
2023-07-30,29.08,Gas bill,Utilities,expense,debit_card,0,0.0
2024-02-18,99.09,Bodytech monthly fee,Health,expense,credit_card,3,33.03
2024-08-08,4351.28,Tax refund,Income,income,debit_card,0,0.0
2024-10-28,1.0,H&M hoodie,Shopping,expense,cash,0,0.0
2023-12-09,3.96,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2024-10-25,457.94,Severance payment,Income,income,credit_card,3,152.65
2023-01-10,1.0,Zara pants,Shopping,expense,credit_card,24,0.04
2023-11-23,17.17,Office lunch,Food,expense,debit_card,0,0.0
2023-08-15,1.0,Quick lunch menu,Food,expense,credit_card,6,0.17
2023-10-28,2946.77,Tax refund,Income,income,debit_card,0,0.0
2023-04-20,1.0,Gas station refill,Transportation,expense,credit_card,18,0.06
2024-10-06,1.0,Movie theater tickets,Entertainment,expense,debit_card,0,0.0
2024-07-27,56.25,Decathlon gear,Shopping,expense,debit_card,0,0.0
2023-11-07,1.0,Skin care cream,Health,expense,debit_card,0,0.0
2024-04-22,26.71,Pharmacy medicine,Health,expense,debit_card,0,0.0
2023-11-17,17.02,D1 grocery,Food,expense,cash,0,0.0
2023-02-04,153.99,Gym membership,Health,expense,credit_card,2,77.0
2023-04-17,1.0,Annual domain payment,Utilities,expense,credit_card,6,0.17
2023-07-04,26.11,Parking garage fee,Transportation,expense,debit_card,0,0.0
2024-03-31,62.51,Cable TV package,Utilities,expense,credit_card,6,10.42
2023-10-11,10.3,Rappi delivery,Food,expense,credit_card,36,0.29
2023-07-29,1.0,Google Play purchase,Entertainment,expense,credit_card,6,0.17
2023-03-07,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2023-07-15,97.66,Vitamin supplements,Health,expense,credit_card,24,4.07
2023-02-22,32.76,Riot Games RP,Entertainment,expense,credit_card,6,5.46
2023-11-27,111.83,Annual domain payment,Utilities,expense,credit_card,18,6.21
2024-08-07,20.1,KFC bucket,Food,expense,debit_card,0,0.0
2023-10-23,7.27,Water bill,Utilities,expense,cash,0,0.0
2023-11-23,5.77,Pharmacy medicine,Health,expense,debit_card,0,0.0
2023-01-16,1.0,UberEats order,Food,expense,debit_card,0,0.0
2024-04-15,369.77,Course on Udemy,Education,expense,debit_card,0,0.0
2023-03-21,47.27,Juan Valdez coffee,Food,expense,credit_card,3,15.76
2024-01-13,10.74,Tostao coffee,Food,expense,credit_card,18,0.6
2024-07-15,306.78,Walmart groceries,Shopping,expense,credit_card,3,102.26
2024-03-29,1.0,Payroll deposit,Income,income,cash,0,0.0
2024-11-11,1.0,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-12-27,1.0,Upwork payment,Income,income,debit_card,0,0.0
2023-04-09,27.58,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-09-06,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2024-03-11,1.0,Metro card reload,Transportation,expense,debit_card,0,0.0
2023-06-08,1.0,Target shopping,Shopping,expense,credit_card,6,0.17
2023-06-09,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-04-15,1.0,Taxi city center,Transportation,expense,cash,0,0.0
2024-07-15,2887.21,Corporate reimbursement,Income,income,credit_card,9,320.8
2023-11-18,149.99,Home internet service,Utilities,expense,debit_card,0,0.0
2023-11-23,8.38,Toll payment,Transportation,expense,credit_card,3,2.79
2024-05-21,1.0,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-12-09,3.87,Spotify Premium,Entertainment,expense,debit_card,0,0.0
2024-11-28,24.29,DoorDash order,Food,expense,credit_card,36,0.67
2023-10-27,4.64,Chicken takeout,Food,expense,credit_card,12,0.39
2024-02-04,22.29,D1 grocery,Food,expense,debit_card,0,0.0
2024-08-03,1.0,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-03-12,72.59,Vitamin supplements,Health,expense,debit_card,0,0.0
2023-06-29,1.0,Nike sneakers,Shopping,expense,cash,0,0.0
2024-12-30,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2023-11-23,52.23,Thesis printing,Education,expense,debit_card,0,0.0
2023-04-21,1.0,Dentist appointment,Health,expense,credit_card,1,1.0
2024-01-04,1.0,Steam game purchase,Entertainment,expense,debit_card,0,0.0
2024-10-13,61.97,DoorDash order,Food,expense,credit_card,6,10.33
2023-11-08,1.0,Monthly salary,Income,income,debit_card,0,0.0
2023-05-12,1.0,Gas station refill,Transportation,expense,credit_card,6,0.17
2024-11-24,3.03,El Corral burger,Food,expense,credit_card,6,0.51
2024-03-06,40.19,Bluetooth earphones,Shopping,expense,cash,0,0.0
2024-10-16,12.82,Steam game purchase,Entertainment,expense,cash,0,0.0
2024-03-24,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2023-12-27,1.0,Monthly salary,Income,income,credit_card,1,1.0
2023-02-25,1.0,Uber airport trip,Transportation,expense,debit_card,0,0.0
2024-01-26,1.0,El Corral burger,Food,expense,debit_card,0,0.0
2024-02-28,381.8,Coursera program,Education,expense,debit_card,0,0.0
2023-03-12,17.74,Amazon Prime Video,Entertainment,expense,credit_card,3,5.91
2023-01-18,1.0,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2023-10-23,1.0,Upwork payment,Income,income,credit_card,24,0.04
2023-12-24,11.72,Spotify Premium,Entertainment,expense,debit_card,0,0.0
2024-05-18,1.0,Gas station refill,Transportation,expense,debit_card,0,0.0
2024-05-09,88.31,Mobile phone plan,Utilities,expense,debit_card,0,0.0
2024-11-29,1.0,Walmart groceries,Shopping,expense,debit_card,0,0.0
2023-12-21,1.0,Vitamin supplements,Health,expense,debit_card,0,0.0
2024-05-19,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2024-11-03,1.0,Lift ride,Transportation,expense,cash,0,0.0
2023-07-17,1.0,Cable TV package,Utilities,expense,debit_card,0,0.0
2023-03-22,47.98,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2024-06-02,45.39,Dominos pizza,Food,expense,credit_card,12,3.78
2023-02-02,17.67,McD meal,Food,expense,debit_card,0,0.0
2023-06-23,17.22,El Corral burger,Food,expense,cash,0,0.0
2023-07-06,1.0,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2024-12-04,1.0,Bonus payment,Income,income,credit_card,3,0.33
2023-12-05,1.0,Car wash service,Transportation,expense,cash,0,0.0
2023-10-25,6.35,Oma coffee,Food,expense,credit_card,36,0.18
2024-04-16,1.0,Panamericana supplies,Shopping,expense,credit_card,36,0.03
2023-02-13,11.8,Target shopping,Shopping,expense,credit_card,9,1.31
2024-06-24,46.85,Concert ticket,Entertainment,expense,debit_card,0,0.0
2023-04-14,84.49,Bodytech monthly fee,Health,expense,credit_card,18,4.69
2023-04-30,1.0,Tax refund,Income,income,credit_card,18,0.06
2024-03-09,44.07,Burger King deal,Food,expense,credit_card,36,1.22
2023-10-06,29.44,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-01-25,45.67,HBO Max monthly,Entertainment,expense,credit_card,1,45.67
2024-12-12,6099.3,Severance payment,Income,income,credit_card,12,508.28
2023-07-20,1.0,Oma coffee,Food,expense,credit_card,3,0.33
2023-05-02,1.0,Toll payment,Transportation,expense,cash,0,0.0
2023-07-02,20.13,Oma coffee,Food,expense,debit_card,0,0.0
2024-12-20,1.0,HBO Max monthly,Entertainment,expense,cash,0,0.0
2023-05-25,1.0,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2024-04-17,12.68,Adidas running shoes,Shopping,expense,debit_card,0,0.0
2024-05-13,1.0,Dominos pizza,Food,expense,debit_card,0,0.0
2023-03-29,11.51,Lift ride,Transportation,expense,debit_card,0,0.0
2024-12-10,1.0,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2024-08-31,15.31,McDonalds combo,Food,expense,credit_card,9,1.7
2023-08-23,80.39,Steam game purchase,Entertainment,expense,debit_card,0,0.0
2024-02-13,1.0,InDriver ride,Transportation,expense,credit_card,2,0.5
2023-06-04,1.0,Toll payment,Transportation,expense,debit_card,0,0.0
2024-05-30,82.85,Bluetooth earphones,Shopping,expense,cash,0,0.0
2023-05-22,1.0,Riot Games RP,Entertainment,expense,credit_card,24,0.04
2023-04-06,5812.51,Monthly salary,Income,income,debit_card,0,0.0
2023-06-01,3.58,Medical consultation,Health,expense,debit_card,0,0.0
2024-01-31,1.0,Home Depot tools,Shopping,expense,credit_card,6,0.17
2024-07-31,4296.04,Marketplace item sale,Income,income,credit_card,6,716.01
2024-09-15,32.86,Qbano sandwich,Food,expense,cash,0,0.0
2023-11-15,38.08,Aldi grocery,Food,expense,cash,0,0.0
2023-09-03,1.0,Tostao coffee,Food,expense,debit_card,0,0.0
2024-12-20,153.96,Cable TV package,Utilities,expense,debit_card,0,0.0
2023-09-05,1.0,Xbox Game Pass,Entertainment,expense,debit_card,0,0.0
2024-06-18,21.24,KFC bucket,Food,expense,credit_card,3,7.08
2024-03-22,1.0,Marketplace item sale,Income,income,credit_card,18,0.06
2024-10-04,27.18,Subway sandwich,Food,expense,debit_card,0,0.0
2023-01-09,1.0,Class materials,Education,expense,debit_card,0,0.0
2023-02-11,6900.29,Bonus payment,Income,income,credit_card,12,575.02
2024-07-31,59.84,Arena event entry,Entertainment,expense,credit_card,36,1.66
2023-02-05,33.11,Office lunch,Food,expense,cash,0,0.0
2023-11-26,47.64,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-04-24,243.57,Engineering textbook,Education,expense,credit_card,1,243.57
2023-06-11,6.71,Taxi city center,Transportation,expense,credit_card,9,0.75
2024-10-05,8.62,Coursera program,Education,expense,debit_card,0,0.0
2023-04-25,108.17,Electricity bill,Utilities,expense,debit_card,0,0.0
2023-02-04,1.0,Arena event entry,Entertainment,expense,credit_card,1,1.0
2024-10-27,6.08,Local bakery breakfast,Food,expense,credit_card,24,0.25
2023-10-05,1.0,Course on Udemy,Education,expense,debit_card,0,0.0
2023-12-01,139.63,Engineering textbook,Education,expense,debit_card,0,0.0
2023-07-29,88.01,Lab tests,Health,expense,credit_card,24,3.67
2023-02-16,98.88,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-09-13,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2024-07-01,1.0,Walmart groceries,Shopping,expense,credit_card,24,0.04
2024-05-26,16.31,Arena event entry,Entertainment,expense,cash,0,0.0
2023-01-21,1.0,Target shopping,Shopping,expense,debit_card,0,0.0
2024-08-20,1.0,Course on Udemy,Education,expense,credit_card,1,1.0
2023-06-17,30.73,Juan Valdez coffee,Food,expense,cash,0,0.0
2024-01-28,1.0,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2023-07-08,1.0,Bus card recharge,Transportation,expense,credit_card,9,0.11
